page,block,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
8,27,"3-0-0 3",12.00,5.63,73.93,7,431.95,415.51,505.88,421.14,false,false
8,28,"3 CS13XX Professional Elective - II",12.00,5.63,240.38,35,81.50,435.79,321.89,441.42,false,false
8,29,"3-0-0 3",12.00,5.63,73.93,7,431.95,435.79,505.88,441.42,false,false
8,30,"4 CS13XX Professional Elective - III",12.00,5.63,243.62,36,81.50,456.07,325.13,461.70,false,false
8,31,"3-0-0 3",12.00,5.63,73.93,7,431.95,456.07,505.88,461.70,false,false
8,32,"5 CS1306 Product Development",12.00,5.63,227.04,28,81.50,476.35,308.55,481.98,false,false
8,33,"0-1-4 3",12.00,5.63,73.93,7,431.95,476.35,505.88,481.98,false,false
8,34,"6 CS1382 Fractal Course - II",12.00,5.63,207.60,28,81.50,496.63,289.11,502.26,false,false
8,35,"0-0-1 0.5",12.00,5.63,78.97,9,431.95,496.63,510.92,502.26,false,false
8,36,"7 Cryptography and Network Security",12.00,5.63,335.79,35,81.50,517.03,417.29,522.66,false,false
8,37,"0-1-2 2",12.00,5.63,73.93,7,431.95,523.87,505.88,529.50,false,false
8,38,"CS1308 Laboratory",12.00,5.63,127.21,17,123.26,530.83,250.47,536.46,false,false
8,39,"8 CS1310 Machine Learning Laboratory 0-1-2 2",12.00,5.63,424.37,44,81.50,551.11,505.88,556.74,false,false
8,40,"Total Credits 20.5",12.00,5.63,120.49,18,393.79,571.39,514.28,577.02,true,false
8,41,"",12.00,5.63,3.34,0,63.86,594.70,67.20,600.33,true,false
8,42,"",12.00,5.63,3.34,0,63.86,616.54,67.20,622.17,true,false
8,43,"",12.00,5.63,3.34,0,63.86,638.26,67.20,643.89,true,false
8,44,"",12.00,5.63,3.34,0,63.86,660.10,67.20,665.73,true,false
8,45,"",12.00,5.63,3.34,0,63.86,681.94,67.20,687.57,true,false
8,46,"",12.00,5.63,3.34,0,63.86,703.66,67.20,709.29,true,false
8,47,"",12.00,5.63,3.34,0,63.86,725.50,67.20,731.13,true,false
8,48,"",12.00,5.63,3.34,0,63.86,747.36,67.20,752.99,true,false
8,49,"",12.00,5.63,3.34,0,63.86,769.08,67.20,774.71,true,false
8,50,"",12.00,5.63,3.34,0,63.86,790.92,67.20,796.55,true,false
8,51,"",12.00,5.63,3.34,0,207.89,790.92,211.23,796.55,true,false
8,52,"8 | Page",12.00,5.63,59.86,8,475.18,825.60,535.04,831.23,false,false
8,53,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
9,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
9,1,"th",8.00,3.77,7.55,2,268.61,73.08,276.16,76.85,true,false
9,2,"7 Semester",12.00,5.63,75.00,10,261.89,77.04,336.89,82.67,true,false
9,3,"S.No. Code Course Title",12.00,5.63,192.96,23,69.50,94.34,262.47,99.97,true,false
9,4,"L-T-P Credits",12.00,5.63,92.53,13,430.75,94.34,523.28,99.97,true,false
9,5,"1 CS1401 High Performance Computing 3-0-0 3",12.00,5.63,424.37,43,81.50,114.62,505.88,120.25,false,false
9,6,"2 CS14XX Professional Elective-IV",12.00,5.63,238.34,33,81.50,134.90,319.85,140.53,false,false
9,7,"3-0-0 3",12.00,5.63,73.81,7,432.07,134.90,505.88,140.53,false,false
9,8,"3 CS14XX Professional Elective-V",12.00,5.63,235.10,32,81.50,155.30,316.61,160.93,false,false
9,9,"3-0-0 3",12.00,5.63,73.81,7,432.07,155.30,505.88,160.93,false,false
9,10,"4   Open Elective - I",12.00,5.63,200.28,21,81.50,175.58,281.79,181.21,false,false
9,11,"2-0-0 2",12.00,5.63,73.81,7,432.07,175.58,505.88,181.21,false,false
9,12,"5 CS1403 High Performance Computing Laboratory  0-1-2 2",12.00,5.63,424.37,55,81.50,195.86,505.88,201.49,false,false
9,13,"6 CS1489 Seminar and Technical Writing 0-0-0 2",12.00,5.63,424.37,46,81.50,216.14,505.88,221.77,false,false
9,14,"7 CS1495 Minor Project",12.00,5.63,182.28,22,81.50,236.42,263.79,242.05,false,false
9,15,"0-0-0 2",12.00,5.63,73.81,7,432.07,236.42,505.88,242.05,false,false
9,16,"Short Term Industrial/EPICS/Research Experience",12.00,19.43,227.80,47,189.77,256.73,417.57,276.16,false,false
9,17,"8     CS1491",12.00,5.63,89.61,12,81.50,263.69,171.12,269.32,false,false
9,18,"0-0-0 2",12.00,5.63,73.81,7,432.07,263.69,505.88,269.32,false,false
9,19,"Total Credits 19",12.00,5.63,115.45,16,393.79,290.93,509.24,296.56,true,false
9,20,"",12.00,47.03,3.34,0,63.86,308.21,67.20,355.24,true,false
9,21,"th",8.00,3.77,7.55,2,268.61,359.45,276.16,363.22,true,false
9,22,"8 Semester",12.00,5.63,75.00,10,261.89,363.41,336.89,369.04,true,false
9,23,"S.No. Code Course Title",12.00,5.63,192.96,23,69.50,380.69,262.47,386.32,true,false
9,24,"L-T-P Credits",12.00,5.63,92.65,13,430.63,380.69,523.28,386.32,true,false
9,25,"1 CS14XX Professional Elective - VI",12.00,5.63,244.94,35,81.50,400.97,326.45,406.60,false,false
9,26,"3-0-0 3",12.00,5.63,73.93,7,431.95,400.97,505.88,406.60,false,false
9,27,"2 CS14XX Professional Elective - VII",12.00,5.63,248.30,36,81.50,421.27,329.81,426.90,false,false
9,28,"3-0-0 3",12.00,5.63,73.93,7,431.95,421.27,505.88,426.90,false,false
9,29,"3 CS14XX Professional Elective - VIII 3-0-0 3",12.00,5.63,424.37,45,81.50,441.55,505.88,447.18,false,false
9,30,"4 CS1498 Major Project",12.00,5.63,182.28,22,81.50,461.83,263.79,467.46,false,false
9,31,"0-0-0 6",12.00,5.63,73.93,7,431.95,461.83,505.88,467.46,false,false
9,32,"Total Credits 15",12.00,5.63,115.45,16,393.79,482.23,509.24,487.86,true,false
9,33,"",12.00,5.63,3.34,0,63.86,505.51,67.20,511.14,true,false
9,34,"",12.00,5.63,3.34,0,63.86,527.23,67.20,532.86,true,false
9,35,"",12.00,5.63,3.34,0,63.86,549.07,67.20,554.70,true,false
9,36,"",12.00,5.63,3.34,0,63.86,570.91,67.20,576.54,true,false
9,37,"9 | Page",12.00,5.63,59.86,8,475.18,825.60,535.04,831.23,false,false
9,38,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
10,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
10,1,"Professional Elective Courses:",12.00,5.63,201.96,30,63.86,77.16,265.83,82.79,true,false
10,2,"Professional Elective-I",14.00,6.58,153.32,23,220.49,96.26,373.81,102.84,true,false
10,3,"S.No. Code Course Title",12.00,5.63,182.76,23,69.50,114.02,252.27,119.65,true,false
10,4,"1 CS1321 Advanced Algorithms",12.00,5.63,214.80,28,81.50,134.30,296.31,139.93,false,false
10,5,"2 CS1323 Advanced Computer Architecture",12.00,5.63,278.18,39,81.50,154.70,359.69,160.33,false,false
10,6,"3 CS1325 Artificial Intelligence",12.00,5.63,207.48,32,81.50,174.98,288.99,180.61,false,false
10,7,"4 CS1327 Computational Number Theory",12.00,5.63,265.46,36,81.50,195.26,346.97,200.89,false,false
10,8,"5 CS1329 Programming Language Concepts",12.00,5.63,284.18,38,81.50,215.54,365.69,221.17,false,false
10,9,"6 CS1331 Software Testing",12.00,5.63,191.40,25,81.50,235.82,272.91,241.45,false,false
10,10,"",12.00,5.63,3.34,0,63.86,256.13,67.20,261.76,false,false
10,11,"Professional Elective-II, III",14.00,6.58,176.72,29,208.85,277.37,385.57,283.95,true,false
10,12,"S.No. Code Course Title",12.00,5.63,182.76,23,69.50,295.01,252.27,300.64,true,false
10,13,"1 CS1322 Advanced Data Mining",12.00,5.63,222.12,29,81.50,315.41,303.63,321.04,false,false
10,14,"2 CS1324 Advanced Databases",12.00,5.63,215.52,27,81.50,335.69,297.03,341.32,false,false
10,15,"3 CS1326 Bio-Informatics",12.00,5.63,181.44,24,81.50,355.97,262.95,361.60,false,false
10,16,"4 CS1328 Computer Vision and Image Processing",12.00,5.63,312.86,45,81.50,376.25,394.37,381.88,false,false
10,17,"5 CS1330 Data Networks",12.00,5.63,180.12,22,81.50,396.53,261.63,402.16,false,false
10,18,"6 CS1332 Design Patterns",12.00,5.63,186.84,24,81.50,416.83,268.35,422.46,false,false
10,19,"7 CS1334 Foundations of Blockchain Technology",12.00,5.63,307.58,45,81.50,437.23,389.09,442.86,false,false
10,20,"8 CS1336 Information Retrieval",12.00,5.63,212.16,30,81.50,457.51,293.67,463.14,false,false
10,21,"9 CS1338 Mobile Computing",12.00,5.63,198.12,25,81.50,477.79,279.63,483.42,false,false
10,22,"10 CS1340 Natural Language Processing",12.00,5.63,262.94,37,78.14,498.07,341.09,503.70,false,false
10,23,"11 CS1342 Program Analysis and Verification",12.00,5.63,284.90,43,78.14,518.35,363.05,523.98,false,false
10,24,"12 CS1344 Software Metrics and Software Project Management",12.00,5.63,382.37,58,78.14,538.63,460.52,544.26,false,false
10,25,"",12.00,240.76,3.34,0,63.86,559.03,67.20,799.79,false,false
10,26,"10 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
10,27,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
11,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
11,1,"",12.00,5.63,3.34,0,63.86,77.04,67.20,82.67,false,false
11,2,"Professional Elective-IV, V",14.00,6.58,179.84,27,207.29,98.18,387.13,104.76,true,false
11,3,"S.No. Code Course Title",12.00,5.63,182.76,23,69.50,115.94,252.27,121.57,true,false
11,4,"1 CS1421 Cloud Computing",12.00,5.63,194.16,24,81.50,136.22,275.67,141.85,false,false
11,5,"2 CS1423 Data Science",12.00,5.63,176.16,21,81.50,156.50,257.67,162.13,false,false
11,6,"3 CS1425 Deep Learning",12.00,5.63,180.12,22,81.50,176.90,261.63,182.53,false,false
11,7,"4 CS1427 Design of Secure Protocols",12.00,5.63,246.74,35,81.50,197.18,328.25,202.81,false,false
11,8,"5 CS1429 Internet of Things 6 CS1431 Intrusion Detection Systems 7 CS1433 Quantum Computing 8 CS1435 Real Time Systems 9 CS1437 Secure Software Engineering 10 CS1439 Security and Privacy 11 CS1441 Service Oriented Architecture 12 CS1443 Software Reliability Techniques",12.00,126.74,272.18,268,78.14,217.46,350.33,344.20,false,false
11,9,"Professional Elective-VI, VII, VIII",14.00,6.58,216.44,35,188.93,359.69,405.37,366.27,true,false
11,10,"",14.00,6.58,3.90,0,295.25,378.29,299.15,384.87,true,false
11,11,"S.No. Code Course Title 1 CS1422 Advanced Theoretical Computer Science 2 CS1424 Agri Bioinformatics 3 CS1426 Algorithmic Game Theory 4 CS1428 Algorithmic Techniques for Big Data 5 CS1430 Computational Neuro Science",12.00,92.17,331.58,214,69.50,396.05,401.09,488.22,false,false
11,12,"6 CS1432 Cyber Laws and IPR 7 CS1434 Cyber Security 8 CS1436 Fog and Edge Computing 9 CS1438 Formal Methods in Software Engineering 10 CS1440 Game Theory 11 CS1442 GPU Architecture and Computing",12.00,92.18,322.22,194,78.14,502.87,400.37,595.05,false,false
11,13,"12 CS1444 Heterogeneous Computing 13 CS1446 Human Computer Interaction 14 CS1448 IoT Security 15 CS1450 Medical Image Processing 16 CS1452 Semantic Web 17 CS1454 Social Networks 18 CS1456 Software Defined Networks 19 CS1458 Virtual Reality and Augmented Reality",12.00,203.77,321.14,261,63.86,609.70,385.01,813.47,false,false
11,14,"11 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
11,15,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
12,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
12,1,"",12.00,5.63,3.34,0,63.86,77.04,67.20,82.67,false,false
12,2,"Basic Science Courses",12.00,20.51,151.20,21,63.86,100.10,215.07,120.61,true,false
12,3,"S.No. Code Course Title",12.00,5.63,178.20,23,69.50,133.22,247.71,138.85,true,false
12,4,"L-T-P Credits",12.00,5.63,93.01,13,435.55,133.22,528.56,138.85,true,false
12,5,"1 Linear Algebra, Calculus and Ordinary",12.00,5.63,340.40,39,81.50,153.50,421.91,159.13,false,false
12,6,"3-0-0 3",12.00,5.63,74.41,7,436.87,160.46,511.28,166.09,false,false
12,7,"MA1161  Differential Equations",12.00,5.63,181.45,30,111.02,167.30,292.47,172.93,false,false
12,8,"2 PH1161 Engineering Physics",12.00,5.63,205.56,28,81.50,187.58,287.07,193.21,false,false
12,9,"3-0-2 4",12.00,5.63,74.41,7,436.87,187.58,511.28,193.21,false,false
12,10,"3 BT1161  Biology for Engineers",12.00,5.63,210.96,31,81.50,207.98,292.47,213.61,false,false
12,11,"2-0-0 2",12.00,5.63,74.41,7,436.87,207.98,511.28,213.61,false,false
12,12,"4 Integral and Vector Calculus, Laplace and",12.00,5.63,340.45,43,81.50,228.26,421.95,233.89,false,false
12,13,"3-0-0 3",12.00,5.63,74.41,7,436.87,235.10,511.28,240.73,false,false
12,14,"MA1162  Fourier Transforms",12.00,5.63,169.33,26,111.02,242.06,280.35,247.69,false,false
12,15,"5 MA1264 Probability & Statistics Engineering Science Courses",12.00,23.03,233.16,61,63.86,262.37,297.03,285.40,false,false
12,16,"3-0-0 3",12.00,5.63,74.41,7,436.87,262.37,511.28,268.00,false,false
12,17,"S.No. Code Course Title",12.00,5.63,177.96,23,69.50,298.01,247.47,303.64,true,false
12,18,"L-T-P Credits",12.00,5.63,92.65,13,430.63,298.01,523.28,303.64,true,false
12,19,"1 CS1101 Programming and Data Structures 3-0-0 3",12.00,5.63,424.37,48,81.50,318.29,505.88,323.92,false,false
12,20,"2 CS1103 Programming and Data Structures Lab 0-1-2 2",12.00,5.63,424.37,52,81.50,338.69,505.88,344.32,false,false
12,21,"3 EE1161 Basic Electrical & Electronics Engineering 3-0-0 3",12.00,5.63,424.37,59,81.50,358.97,505.88,364.60,false,false
12,22,"4 CS1102 Design Thinking",12.00,5.63,182.64,24,81.50,379.25,264.15,384.88,false,false
12,23,"0-1-4 3",12.00,5.63,73.93,7,431.95,379.25,505.88,384.88,false,false
12,24,"5 CS1104 Optimization Techniques",12.00,5.63,228.72,32,81.50,399.53,310.23,405.16,false,false
12,25,"3-0-0 3",12.00,5.63,73.93,7,431.95,399.53,505.88,405.16,false,false
12,26,"6 CS1106 Data Structures and Algorithms 3-0-2 4",12.00,5.63,424.37,47,81.50,419.83,505.88,425.46,false,false
12,27,"7 CS1209 Statistical Tools Practice",12.00,5.63,227.40,35,81.50,440.11,308.91,445.74,false,false
12,28,"0-1-2 2",12.00,5.63,73.93,7,431.95,440.11,505.88,445.74,false,false
12,29,"8 EC 1263 Computer Organization and Architecture 3-0-2 4",12.00,5.63,424.37,56,81.50,460.51,505.88,466.14,false,false
12,30,"9 CS1306 Product Development Humanities and Social Science Courses",12.00,23.03,259.22,66,63.86,480.79,323.09,503.82,false,false
12,31,"0-1-4 3",12.00,5.63,73.93,7,431.95,480.79,505.88,486.42,false,false
12,32,"S.No. Code Course Title",12.00,5.63,178.20,23,69.50,516.43,247.71,522.06,true,false
12,33,"L-T-P Credits",12.00,5.63,93.01,13,435.55,516.43,528.56,522.06,true,false
12,34,"1 HS1161 English for Technical Communication   2-0-2 3",12.00,5.63,429.77,54,81.50,536.71,511.28,542.34,false,false
12,35,"2 MS1262 Business Essentials for Engineers 3-0-0 3",12.00,5.63,429.77,50,81.50,556.99,511.28,562.62,false,false
12,36,"The Overall Credit Structure",14.00,6.58,211.65,28,63.86,588.22,275.51,594.80,true,false
12,37,"Course Category",11.00,5.18,91.75,15,69.50,606.34,161.25,611.52,true,false
12,38,"Credits",11.00,5.18,41.01,7,285.29,606.34,326.30,611.52,true,false
12,39,"Basic Science",11.00,5.18,75.19,13,69.50,625.54,144.69,630.72,false,false
12,40,"15",11.00,5.18,15.31,2,298.49,625.54,313.80,630.72,false,false
12,41,"Engineering Science",11.00,5.18,106.99,19,69.50,644.74,176.49,649.92,false,false
12,42,"27",11.00,5.18,15.31,2,298.49,644.74,313.80,649.92,false,false
12,43,"Humanities and Social Sciences 6",11.00,5.18,241.18,32,69.50,663.82,310.68,669.00,false,false
12,44,"Program Core",11.00,5.18,72.19,12,69.50,683.02,141.69,688.20,false,false
12,45,"82",11.00,5.18,15.31,2,298.49,683.02,313.80,688.20,false,false
12,46,"Professional Elective",11.00,5.18,105.19,21,69.50,702.10,174.69,707.28,false,false
12,47,"24",11.33,5.63,15.91,2,298.13,702.94,314.04,708.57,false,false
12,48,"Open Elective",11.00,5.18,71.59,13,69.50,722.50,141.09,727.68,false,false
12,49,"2",11.00,5.18,9.19,1,301.49,722.50,310.68,727.68,false,false
12,50,"Total Graded Credit Requirement 156",11.00,5.30,215.28,35,101.54,741.48,316.82,746.78,true,false
12,51,"",9.00,4.67,2.77,0,63.86,756.84,66.63,761.51,false,false
12,52,"",12.00,5.63,3.34,0,63.86,779.04,67.20,784.67,true,false
12,53,"",12.00,5.63,3.34,0,63.86,800.76,67.20,806.39,true,false
12,54,"12 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
12,55,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
13,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
13,1,"",12.00,5.63,3.34,0,63.86,77.04,67.20,82.67,true,false
13,2,"",12.00,5.63,3.34,0,63.86,98.90,67.20,104.53,true,false
13,3,"Minor Degree in Computer Science & Engineering:",12.00,5.63,326.66,47,63.86,120.62,390.53,126.25,true,false
13,4,"Code Course Title",12.00,5.63,126.96,17,82.82,150.02,209.79,155.65,true,false
13,5,"L-T-P Credits Sem.",12.00,5.63,140.53,18,386.47,150.02,527.00,155.65,true,false
13,6,"CS1M01 Data Structures",12.00,5.63,149.40,22,74.42,170.90,223.83,176.53,false,false
13,7,"2-0-2 3 III",12.00,5.63,129.85,11,387.79,170.90,517.64,176.53,false,false
13,8,"CS1M02 Principles of Database Systems 2-0-2 3 IV",12.00,5.63,443.93,48,74.42,194.78,518.36,200.41,false,false
13,9,"CS1M03 Operating System Principles 3-0-0 3 V",12.00,5.63,442.25,44,74.42,215.06,516.68,220.69,false,false
13,10,"CS1M04 Computer and Communication Networks 3-0-0 3 VI",12.00,5.63,443.93,53,74.42,235.34,518.36,240.97,false,false
13,11,"CS1M05 Software Engineering Principles 3-0-0 3 VII",12.00,5.63,445.61,50,74.42,255.65,520.04,261.28,false,false
13,12,"VII or VIII",12.00,19.43,32.16,11,494.98,275.93,527.14,295.36,false,false
13,13,"CS1M06 Pattern Recognition & Machine Learning 3-0-0 3",12.00,5.63,376.01,53,74.42,282.89,450.44,288.52,false,false
13,14,"",9.00,4.67,2.77,0,63.86,311.33,66.63,316.00,false,false
13,15,"A student should complete a minimum of five courses (15 Credits) to get Minors degree.",12.00,5.63,470.33,86,63.86,332.57,534.20,338.20,false,false
13,16,"",9.00,4.67,2.77,0,63.86,353.69,66.63,358.36,false,false
13,17,"Honors Degree in Computer Science & Engineering:",12.00,5.63,336.86,48,63.86,374.93,400.73,380.56,true,false
13,18,"",12.00,5.63,3.34,0,63.86,397.85,67.20,403.48,false,false
13,19,"Code Course Title",12.00,5.63,127.32,17,83.42,429.07,210.75,434.70,true,false
13,20,"L-T-P Credits Sem.",12.00,5.63,139.81,18,388.87,429.07,528.68,434.70,true,false
13,21,"CS1H01 Advanced Compiler Design",12.00,5.63,213.12,31,75.98,453.07,289.11,458.70,false,false
13,22,"3-0-0 3 V",12.00,5.63,128.29,9,390.19,453.07,518.48,458.70,false,false
13,23,"CS1H02 Advanced Software Engineering  3-0-0 3 VI",12.00,5.63,444.17,48,75.98,477.07,520.16,482.70,false,false
13,24,"Advanced Computer Networks",12.00,5.63,161.41,26,138.02,497.47,299.43,503.10,false,false
13,25,"CS1H04",12.00,5.63,48.09,6,75.98,501.07,124.08,506.70,false,false
13,26,"3-0-0 3 VI",12.00,5.63,129.97,10,390.19,501.07,520.16,506.70,false,false
