page,block,heading,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
231,4,H3,9.11.1ThreadSpecificStorage(TSS)API TSSAPIisintroducedtosupersedetheuseoftheexistingTLSAPIwithintheCPythoninterpreter.ThisAPIuses anewtypePy_tss_tinsteadofinttorepresentthreadkeys. Addedinversion3.7.,9.44,54.56,451.28,199,72,255.13,523.28,309.68,FALSE,FALSE
307,6,H3,12.3.12AsyncObjectStructures Addedinversion3.5. typePyAsyncMethods,9.41,42.6,183.09,66,72,446.02,255.09,488.62,TRUE,FALSE
108,8,H3,"7.2.3ObjectCallingAPI VariousfunctionsareavailableforcallingaPythonobject.Eachconvertsitsargumentstoaconventionsupported bythecalledobject–eithertp_callorvectorcall.Inordertodoaslittleconversionaspossible,pickonethatbestfits theformatofdatayouhaveavailable. Thefollowingtablesummarizestheavailablefunctions;pleaseseeindividualdocumentationfordetails.",9.4,66.51,451.28,350,72,415.05,523.28,481.56,FALSE,FALSE
173,17,H3,8.5.1FunctionObjects ThereareafewfunctionsspecifictoPythonfunctions. typePyFunctionObject,9.4,42.6,212.37,89,72,621.96,284.37,664.56,TRUE,FALSE
309,34,H3,"12.3.14Examples ThefollowingaresimpleexamplesofPythontypedefinitions.Theyincludecommonusageyoumayencounter. Somedemonstratetrickycornercases.Formoreexamples,practicalinfo,andatutorial,seedefining-new-typesand new-types-topics. Abasicstatictype:",9.4,66.51,451.28,244,72,709.37,523.28,775.88,FALSE,FALSE
265,5,H3,11.9.1CustomizepymallocArenaAllocator Addedinversion3.4. typePyObjectArenaAllocator,9.38,42.6,242.18,83,72,292.03,314.18,334.63,TRUE,FALSE
176,9,H3,8.5.3MethodObjects Methodsareboundfunctionobjects.Methodsarealwaysboundtoaninstanceofauser-definedclass.Unbound methods(methodsboundtoaclassobject)arenolongeravailable. PyTypeObjectPyMethod_Type,9.37,54.54,451.28,194,72,259.79,523.28,314.33,FALSE,FALSE
96,1,H3,"6.11.3RawClockFunctions Similartoclockfunctions,butdon’tsetanexceptiononerroranddon’trequirethecallertoholdtheGIL. Onsuccess,thefunctionsreturn0. Onfailure,theyset*resultto0andreturn-1,withoutsettinganexception.Togetthecauseoftheerror,acquire theGILandcalltheregular(non-Raw)function.NotethattheregularfunctionmaysucceedaftertheRawonefailed.",9.36,72.49,451.28,341,72,81.96,523.28,154.45,FALSE,FALSE
81,3,H3,"6.6.1Parsingarguments Aformatstringconsistsofzeroormore“formatunits.”AformatunitdescribesonePythonobject;itisusually asinglecharacteroraparenthesizedsequenceofformatunits.Withafewexceptions,aformatunitthatisnot aparenthesizedsequencenormallycorrespondstoasingleaddressargumenttothesefunctions.Inthefollowing description,thequotedformistheformatunit;theentryin(round)parenthesesisthePythonobjecttypethatmatches theformatunit;andtheentryin[square]bracketsisthetypeoftheCvariable(s)whoseaddressshouldbepassed.",9.33,72.49,451.28,506,72,190.36,523.28,262.85,FALSE,FALSE
144,23,H3,"8.3.3UnicodeObjectsandCodecs UnicodeObjects SincetheimplementationofPEP393inPython3.3,Unicodeobjectsinternallyuseavarietyofrepresentations,in ordertoallowhandlingthecompleterangeofUnicodecharacterswhilestayingmemoryefficient.Therearespecial casesforstringswhereallcodepointsarebelow128,256,or65536;otherwise,codepointsmustbebelow1114112 (whichisthefullUnicoderange).",9.33,80.81,451.28,366,72,691.43,523.28,772.23,FALSE,FALSE
195,2,H3,8.6.8Capsules Refertousing-capsulesformoreinformationonusingtheseobjects. Addedinversion3.1. typePyCapsule,9.33,60.53,265.46,106,72,182.03,337.46,242.56,FALSE,FALSE
362,1,H3,"C.3.19mimalloc MITLicense: Copyright(c)2018-2021MicrosoftCorporation,DaanLeijen",9.33,43.09,312.03,79,72,81.96,384.03,125.05,FALSE,FALSE
177,10,H3,8.5.5CodeObjects Codeobjectsarealow-leveldetailoftheCPythonimplementation.Eachonerepresentsachunkofexecutablecode thathasn’tyetbeenboundintoafunction. typePyCodeObject,9.31,54.56,451.28,167,72,332.63,523.28,387.19,FALSE,FALSE
205,1,H3,"8.6.14ObjectsforTypeHinting Variousbuilt-intypesfortypehintingareprovided.Currently,twotypesexist–GenericAliasandUnion.Only GenericAliasisexposedtoC. PyObject*Py_GenericAlias(PyObject*origin,PyObject*args)",9.3,54.56,451.28,205,72,81.96,523.28,136.52,FALSE,FALSE
219,2,H3,"9.5.4High-levelAPI ThesearethemostcommonlyusedtypesandfunctionswhenwritingCextensioncode,orwhenembeddingthe Pythoninterpreter: typePyInterpreterState",9.3,54.56,451.28,149,72,236.01,523.28,290.57,FALSE,FALSE
193,20,H3,"8.6.7WeakReferenceObjects Pythonsupportsweakreferencesasfirst-classobjects.Therearetwospecificobjecttypeswhichdirectlyimplement weakreferences.Thefirstisasimplereferenceobject,andthesecondactsasaproxyfortheoriginalobjectasmuch asitcan. intPyWeakref_Check(PyObject*ob)",9.29,66.51,451.28,267,72,616.33,523.28,682.84,FALSE,FALSE
199,16,H3,8.6.11CoroutineObjects Addedinversion3.5. Coroutineobjectsarewhatfunctionsdeclaredwithanasynckeywordreturn. typePyCoroObject,9.29,60.53,304.73,124,72,507.37,376.73,567.9,FALSE,FALSE
94,3,H3,"6.10.1CodeclookupAPI Inthefollowingfunctions,theencodingstringislookedupconvertedtoalllower-casecharacters,whichmakes encodingslookedupthroughthismechanismeffectivelycase-insensitive.Ifnocodecisfound,aKeyErrorisset andNULLreturned. PyObject*PyCodec_Encoder(constchar*encoding)",9.26,66.51,451.28,276,72,167.27,523.28,233.78,FALSE,FALSE
190,6,H3,"8.6.3IteratorObjects Pythonprovidestwogeneral-purposeiteratorobjects.Thefirst,asequenceiterator,workswithanarbitrarysequence supportingthe__getitem__()method.Thesecondworkswithacallableobjectandasentinelvalue,callingthe callableforeachiteminthesequence,andendingtheiterationwhenthesentinelvalueisreturned. PyTypeObjectPySeqIter_Type",9.26,66.5,451.28,332,72,502.76,523.28,569.26,FALSE,FALSE
21,10,H3,"2.2.1LimitedCAPI Python3.2introducedtheLimitedAPI,asubsetofPython’sCAPI.ExtensionsthatonlyusetheLimitedAPIcanbe compiledonceandbeloadedonmultipleversionsofPython.ContentsoftheLimitedAPIarelistedbelow. Py_LIMITED_API",9.25,53.05,451.27,215,72,652.99,523.27,706.04,FALSE,FALSE
181,2,H3,"8.6.1FileObjects TheseAPIsareaminimalemulationofthePython2CAPIforbuilt-infileobjects,whichusedtorelyonthe bufferedI/O(FILE*)supportfromtheCstandardlibrary.InPython3,filesandstreamsusethenewiomodule, whichdefinesseverallayersoverthelow-levelunbufferedI/Ooftheoperatingsystem.Thefunctionsdescribedbelow areconvenienceCwrappersoverthesenewAPIs,andmeantmostlyforinternalerrorreportingintheinterpreter; third-partycodeisadvisedtoaccesstheioAPIsinstead. PyObject*PyFile_FromFd(intfd,constchar*name,constchar*mode,intbuffering,constchar*encoding,const",9.25,90.42,451.28,544,72,111,523.28,201.42,FALSE,FALSE
180,1,H3,"8.5.6Extrainformation Tosupportlow-levelextensionstoframeevaluation,suchasexternaljust-in-timecompilers,itispossibletoattach arbitraryextradatatocodeobjects. ThesefunctionsarepartoftheunstableCAPItier:thisfunctionalityisaCPythonimplementationdetail,andthe APImaychangewithoutdeprecationwarnings. Py_ssize_tPyUnstable_Eval_RequestCodeExtraIndex(freefuncfree)",9.23,84.44,451.28,357,72,81.96,523.28,166.41,FALSE,FALSE
199,4,H3,"8.6.10GeneratorObjects GeneratorobjectsarewhatPythonusestoimplementgeneratoriterators.Theyarenormallycreatedbyiteratingover afunctionthatyieldsvalues,ratherthanexplicitlycallingPyGen_New()orPyGen_NewWithQualName(). typePyGenObject",9.22,54.56,451.28,230,72,215.09,523.28,269.64,FALSE,FALSE
268,6,H3,"12.2.1Baseobjecttypesandmacros AllPythonobjectsultimatelyshareasmallnumberoffieldsatthebeginningoftheobject’srepresentationinmemory. ThesearerepresentedbythePyObjectandPyVarObjecttypes,whicharedefined,inturn,bytheexpansionsof somemacrosalsoused,whetherdirectlyorindirectly,inthedefinitionofallotherPythonobjects.Additionalmacros canbefoundunderreferencecounting. typePyObject",9.19,78.47,451.28,375,72,227.88,523.28,306.35,FALSE,FALSE
176,23,H3,"8.5.4CellObjects “Cell”objectsareusedtoimplementvariablesreferencedbymultiplescopes.Foreachsuchvariable,acellobjectis createdtostorethevalue;thelocalvariablesofeachstackframethatreferencesthevaluecontainsareferencetothe cellsfromouterscopeswhichalsousethatvariable.Whenthevalueisaccessed,thevaluecontainedinthecellisused insteadofthecellobjectitself.Thisde-referencingofthecellobjectrequiressupportfromthegeneratedbyte-code; thesearenotautomaticallyde-referencedwhenaccessed.Cellobjectsarenotlikelytobeusefulelsewhere. typePyCellObject",9.18,90.42,451.28,535,72,596.69,523.28,687.11,FALSE,FALSE
233,12,H3,"9.12.1PythonCriticalSectionAPI ThecriticalsectionAPIprovidesadeadlockavoidancelayerontopofper-objectlocksforfree-threadedCPython. Theyareintendedtoreplacerelianceontheglobalinterpreterlock,andareno-opsinversionsofPythonwiththe globalinterpreterlock. Criticalsectionsavoiddeadlocksbyimplicitlysuspendingactivecriticalsectionsandreleasingthelocksduringcallsto PyEval_SaveThread().WhenPyEval_RestoreThread()iscalled,themostrecentcriticalsectionisresumed, anditslocksreacquired.ThismeansthecriticalsectionAPIprovidesweakerguaranteesthantraditionallocks–they areusefulbecausetheirbehaviorissimilartotheGIL. ThefunctionsandstructsusedbythemacrosareexposedforcaseswhereCmacrosarenotavailable.Theyshould onlybeusedasinthegivenmacroexpansions.Notethatthesizesandcontentsofthestructuresmaychangeinfuture Pythonversions.",9.14,144.22,451.29,809,72,448.19,523.29,592.41,FALSE,FALSE
22,6,H3,"2.2.3LimitedAPIScopeandPerformance ThegoalfortheLimitedAPIistoalloweverythingthatispossiblewiththefullCAPI,butpossiblywithaperfor- mancepenalty. Forexample,whilePyList_GetItem()isavailable,its“unsafe”macrovariantPyList_GET_ITEM()isnot.The macrocanbefasterbecauseitcanrelyonversion-specificimplementationdetailsofthelistobject. WithoutPy_LIMITED_APIdefined,someCAPIfunctionsareinlinedorreplacedbymacros.Defining Py_LIMITED_APIdisablesthisinlining,allowingstabilityasPython’sdatastructuresareimproved,butpossibly reducingperformance. ByleavingoutthePy_LIMITED_APIdefinition,itispossibletocompileaLimitedAPIextensionwithaversion- specificABI.ThiscanimproveperformanceforthatPythonversion,butwilllimitcompatibility.Compilingwith Py_LIMITED_APIwillthenyieldanextensionthatcanbedistributedwhereaversion-specificoneisnotavailable –forexample,forprereleasesofanupcomingPythonversion.",9.09,162.15,451.28,875,72,432.65,523.28,594.8,FALSE,FALSE
131,9,H3,"8.2.1IntegerObjects Allintegersareimplementedas“long”integerobjectsofarbitrarysize. Onerror,mostPyLong_As*APIsreturn(returntype)-1whichcannotbedistinguishedfromanumber.Use PyErr_Occurred()todisambiguate. typePyLongObject",9.09,72.49,451.27,220,72,365.57,523.27,438.06,FALSE,FALSE
227,2,H3,"9.6.2Bugsandcaveats Becausesub-interpreters(andthemaininterpreter)arepartofthesameprocess,theinsulationbetweenthemisn’t perfect—forexample,usinglow-levelfileoperationslikeos.close()theycan(accidentallyormaliciously)affect eachother’sopenfiles.Becauseofthewayextensionsaresharedbetween(sub-)interpreters,someextensionsmaynot workproperly;thisisespeciallylikelywhenusingsingle-phaseinitializationor(static)globalvariables.Itispossible toinsertobjectscreatedinonesub-interpreterintoanamespaceofanother(sub-)interpreter;thisshouldbeavoided ifpossible. Specialcareshouldbetakentoavoidsharinguser-definedfunctions,methods,instancesorclassesbetweensub- interpreters,sinceimportoperationsexecutedbysuchobjectsmayaffectthewrong(sub-)interpreter’sdictionaryof loadedmodules.Itisequallyimportanttoavoidsharingobjectsfromwhichtheabovearereachable. AlsonotethatcombiningthisfunctionalitywithPyGILState_*APIsisdelicate,becausetheseAPIsassumeabijec- tionbetweenPythonthreadstatesandOS-levelthreads,anassumptionbrokenbythepresenceofsub-interpreters.It ishighlyrecommendedthatyoudon’tswitchsub-interpretersbetweenapairofmatchingPyGILState_Ensure() andPyGILState_Release()calls.Furthermore,extensions(suchasctypes)usingtheseAPIstoallowcalling ofPythoncodefromnon-Pythoncreatedthreadswillprobablybebrokenwhenusingsub-interpreters.",9.09,192.04,451.28,1311,72,259.92,523.28,451.96,FALSE,FALSE
303,2,H3,"12.3.7HeapTypes Analternativetostatictypesisheap-allocatedtypes,orheaptypesforshort,whichcorrespondcloselytoclasses createdbyPython’sclassstatement.HeaptypeshavethePy_TPFLAGS_HEAPTYPEflagset. ThisisdonebyfillingaPyType_SpecstructureandcallingPyType_FromSpec(), PyType_FromSpecWithBases(),PyType_FromModuleAndSpec(),orPyType_FromMetaclass().",9.06,66.51,451.28,340,72,122.44,523.28,188.95,FALSE,FALSE
15,1,H3,"1.4.1ReferenceCounts Thereferencecountisimportantbecausetoday’scomputershaveafinite(andoftenseverelylimited)memorysize; itcountshowmanydifferentplacestherearethathaveastrongreferencetoanobject.Suchaplacecouldbeanother object,oraglobal(orstatic)Cvariable,oralocalvariableinsomeCfunction.Whenthelaststrongreferencetoan objectisreleased(i.e.itsreferencecountbecomeszero),theobjectisdeallocated.Ifitcontainsreferencestoother objects,thosereferencesarereleased.Thoseotherobjectsmaybedeallocatedinturn,iftherearenomorereferences tothem,andsoon.(There’sanobviousproblemwithobjectsthatreferenceeachotherhere;fornow,thesolutionis “don’tdothat.”) Referencecountsarealwaysmanipulatedexplicitly.ThenormalwayistousethemacroPy_INCREF()totakeanew referencetoanobject(i.e.incrementitsreferencecountbyone),andPy_DECREF()toreleasethatreference(i.e. decrementthereferencecountbyone).ThePy_DECREF()macroisconsiderablymorecomplexthantheincrefone, sinceitmustcheckwhetherthereferencecountbecomeszeroandthencausetheobject’sdeallocatortobecalled.The deallocatorisafunctionpointercontainedintheobject’stypestructure.Thetype-specificdeallocatortakescareof releasingreferencesforotherobjectscontainedintheobjectifthisisacompoundobjecttype,suchasalist,aswellas performinganyadditionalfinalizationthat’sneeded.There’snochancethatthereferencecountcanoverflow;atleast asmanybitsareusedtoholdthereferencecountastherearedistinctmemorylocationsinvirtualmemory(assuming sizeof(Py_ssize_t)>=sizeof(void*)).Thus,thereferencecountincrementisasimpleoperation. Itisnotnecessarytoholdastrongreference(i.e.incrementthereferencecount)foreverylocalvariablethatcontains apointertoanobject.Intheory,theobject’sreferencecountgoesupbyonewhenthevariableismadetopointto itanditgoesdownbyonewhenthevariablegoesoutofscope.However,thesetwocanceleachotherout,soatthe endthereferencecounthasn’tchanged.Theonlyrealreasontousethereferencecountistopreventtheobjectfrom beingdeallocatedaslongasourvariableispointingtoit.Ifweknowthatthereisatleastoneotherreferencetothe objectthatlivesatleastaslongasourvariable,thereisnoneedtotakeanewstrongreference(i.e.incrementthe referencecount)temporarily.Animportantsituationwherethisarisesisinobjectsthatarepassedasargumentsto CfunctionsinanextensionmodulethatarecalledfromPython;thecallmechanismguaranteestoholdareference toeveryargumentforthedurationofthecall. However,acommonpitfallistoextractanobjectfromalistandholdontoitforawhilewithouttakinganew reference.Someotheroperationmightconceivablyremovetheobjectfromthelist,releasingthatreference,and possiblydeallocatingit.Therealdangeristhatinnocent-lookingoperationsmayinvokearbitraryPythoncodewhich coulddothis;thereisacodepathwhichallowscontroltoflowbacktotheuserfromaPy_DECREF(),soalmostany operationispotentiallydangerous. Asafeapproachistoalwaysusethegenericoperations(functionswhosenamebeginswithPyObject_,PyNumber_, PySequence_orPyMapping_).Theseoperationsalwayscreateanewstrongreference(i.e.incrementthereference count)oftheobjecttheyreturn.ThisleavesthecallerwiththeresponsibilitytocallPy_DECREF()whentheyare donewiththeresult;thissoonbecomessecondnature.",9.02,443.1,451.28,3098,72,81.96,523.28,525.06,FALSE,FALSE
119,1,H3,"7.7.1Bufferstructure Bufferstructures(orsimply“buffers”)areusefulasawaytoexposethebinarydatafromanotherobjecttothePython programmer.Theycanalsobeusedasazero-copyslicingmechanism.Usingtheirabilitytoreferenceablockof memory,itispossibletoexposeanydatatothePythonprogrammerquiteeasily.Thememorycouldbealarge, constantarrayinaCextension,itcouldbearawblockofmemoryformanipulationbeforepassingtoanoperating systemlibrary,oritcouldbeusedtopassaroundstructureddatainitsnative,in-memoryformat. ContrarytomostdatatypesexposedbythePythoninterpreter,buffersarenotPyObjectpointersbutrathersimple Cstructures.Thisallowsthemtobecreatedandcopiedverysimply.Whenagenericwrapperaroundabufferis needed,amemoryviewobjectcanbecreated. Forshortinstructionshowtowriteanexportingobject,seeBufferObjectStructures.Forobtainingabuffer,see PyObject_GetBuffer(). typePy_buffer",9.02,162.15,451.28,846,72,81.96,523.28,244.11,FALSE,FALSE
3,1,BODY,1Introduction,9,5.98,68.32,13,72,251.33,140.32,257.31,TRUE,FALSE
3,2,BODY,"3 1.1Codingstandards...........................................3 1.2IncludeFiles.............................................3 1.3Usefulmacros............................................4 1.4Objects,TypesandReferenceCounts................................6 1.4.1ReferenceCounts......................................7 1.4.2Types............................................10 1.5Exceptions..............................................10 1.6EmbeddingPython..........................................12 1.7DebuggingBuilds...........................................12 13 2.1UnstableCAPI............................................13 2.2StableApplicationBinaryInterface.................................13 2.2.1LimitedCAPI.......................................13 2.2.2StableABI..........................................14 2.2.3LimitedAPIScopeandPerformance............................14 2.2.4LimitedAPICaveats....................................14 2.3PlatformConsiderations.......................................15 2.4ContentsofLimitedAPI.......................................15 41 45 49 5.1Printingandclearing.........................................49 5.2Raisingexceptions..........................................50 5.3Issuingwarnings...........................................52 5.4Queryingtheerrorindicator.....................................53 5.5SignalHandling............................................56 5.6ExceptionClasses...........................................57 5.7ExceptionObjects..........................................58 5.8UnicodeExceptionObjects......................................59 5.9RecursionControl..........................................60 5.10StandardExceptions.........................................60 5.11StandardWarningCategories.....................................62 63 6.1OperatingSystemUtilities......................................63 6.2SystemFunctions...........................................66 6.3ProcessControl............................................67 6.4ImportingModules..........................................68 6.5Datamarshallingsupport.......................................72 6.6Parsingargumentsandbuildingvalues................................73",9,522.05,436.33,2204,86.94,251.33,523.28,773.38,FALSE,FALSE
3,3,BODY,2CAPIStability,9,5.98,79.83,14,72,380.84,151.83,386.82,TRUE,FALSE
3,4,BODY,3TheVeryHighLevelLayer 4ReferenceCounting 5ExceptionHandling,9,49.81,128.33,60,72,498.4,200.33,548.21,TRUE,FALSE
3,5,BODY,6Utilities,9,5.98,48.17,10,72,695.66,120.17,701.64,TRUE,FALSE
3,6,BODY,i,9,5.98,2.79,1,520.49,799.78,523.28,805.76,TRUE,FALSE
4,0,BODY,6.6.1Parsingarguments......................................73 6.6.2Buildingvalues.......................................79 6.7Stringconversionandformatting...................................81 6.8PyHashAPI.............................................83 6.9Reflection...............................................84 6.10Codecregistryandsupportfunctions.................................85 6.10.1CodeclookupAPI......................................86 6.10.2RegistryAPIforUnicodeencodingerrorhandlers.....................86 6.11PyTimeCAPI............................................87 6.11.1Types............................................87 6.11.2ClockFunctions.......................................87 6.11.3RawClockFunctions....................................88 6.11.4Conversionfunctions....................................88 6.12SupportforPerfMaps........................................88 91 7.1ObjectProtocol............................................91 7.2CallProtocol.............................................98 7.2.1Thetp_callProtocol.....................................98 7.2.2TheVectorcallProtocol...................................98 7.2.3ObjectCallingAPI.....................................100 7.2.4CallSupportAPI......................................102 7.3NumberProtocol...........................................103 7.4SequenceProtocol..........................................106 7.5MappingProtocol...........................................107 7.6IteratorProtocol...........................................109 7.7BufferProtocol............................................110 7.7.1Bufferstructure.......................................111 7.7.2Bufferrequesttypes.....................................112 7.7.3Complexarrays.......................................114 7.7.4Buffer-relatedfunctions...................................115 117 8.1FundamentalObjects.........................................117 8.1.1TypeObjects........................................117 8.1.2TheNoneObject......................................123 8.2NumericObjects...........................................123 8.2.1IntegerObjects.......................................123 8.2.2BooleanObjects.......................................130 8.2.3Floating-PointObjects...................................130 8.2.4ComplexNumberObjects..................................132 8.3SequenceObjects...........................................134 8.3.1BytesObjects........................................134 8.3.2ByteArrayObjects.....................................135 8.3.3UnicodeObjectsandCodecs................................136 8.3.4TupleObjects........................................154 8.3.5StructSequenceObjects...................................156 8.3.6ListObjects.........................................157 8.4ContainerObjects...........................................159 8.4.1DictionaryObjects.....................................159 8.4.2SetObjects.........................................164 8.5FunctionObjects...........................................165 8.5.1FunctionObjects......................................165 8.5.2InstanceMethodObjects..................................167 8.5.3MethodObjects.......................................168 8.5.4CellObjects.........................................168 8.5.5CodeObjects........................................169 8.5.6Extrainformation......................................172,9,683.45,436.33,3422,86.94,81.96,523.28,765.41,FALSE,FALSE
4,1,BODY,7AbstractObjectsLayer,9,5.98,112.31,21,72,259.3,184.31,265.28,TRUE,FALSE
4,2,BODY,8ConcreteObjectsLayer,9,5.98,113.95,21,72,460.54,185.95,466.52,TRUE,FALSE
4,3,BODY,ii,9,5.98,5.44,2,72,799.78,77.44,805.76,TRUE,FALSE
5,0,BODY,8.6OtherObjects.............................................173 8.6.1FileObjects.........................................173 8.6.2ModuleObjects.......................................174 8.6.3IteratorObjects.......................................182 8.6.4DescriptorObjects.....................................183 8.6.5SliceObjects........................................183 8.6.6MemoryViewobjects....................................185 8.6.7WeakReferenceObjects..................................185 8.6.8Capsules...........................................187 8.6.9FrameObjects........................................188 8.6.10GeneratorObjects......................................191 8.6.11CoroutineObjects......................................191 8.6.12ContextVariablesObjects..................................192 8.6.13DateTimeObjects......................................193 8.6.14ObjectsforTypeHinting..................................197 199 9.1BeforePythonInitialization......................................199 9.2Globalconfigurationvariables....................................200 9.3Initializingandfinalizingtheinterpreter...............................203 9.4Process-wideparameters.......................................206 9.5ThreadStateandtheGlobalInterpreterLock............................209 9.5.1ReleasingtheGILfromextensioncode...........................209 9.5.2Non-Pythoncreatedthreads.................................210 9.5.3Cautionsaboutfork()....................................210 9.5.4High-levelAPI.......................................211 9.5.5Low-levelAPI........................................213 9.6Sub-interpretersupport........................................216 9.6.1APer-InterpreterGIL....................................218 9.6.2Bugsandcaveats......................................219 9.7AsynchronousNotifications......................................219 9.8ProfilingandTracing.........................................220 9.9Referencetracing...........................................221 9.10AdvancedDebuggerSupport.....................................222 9.11ThreadLocalStorageSupport....................................222 9.11.1ThreadSpecificStorage(TSS)API.............................223 9.11.2ThreadLocalStorage(TLS)API..............................224 9.12SynchronizationPrimitives......................................225 9.12.1PythonCriticalSectionAPI.................................225 227 10.1Example...............................................227 10.2PyWideStringList...........................................228 10.3PyStatus...............................................228 10.4PyPreConfig.............................................230 10.5PreinitializePythonwithPyPreConfig................................231 10.6PyConfig...............................................232 10.7InitializationwithPyConfig......................................243 10.8IsolatedConfiguration........................................245 10.9PythonConfiguration.........................................245 10.10PythonPathConfiguration......................................245 10.11Py_GetArgcArgv()..........................................246 10.12Multi-PhaseInitializationPrivateProvisionalAPI..........................247 249 11.1Overview...............................................249 11.2AllocatorDomains..........................................250 11.3RawMemoryInterface........................................250 11.4MemoryInterface...........................................251,9,693.41,436.33,3520,86.94,81.96,523.28,775.37,FALSE,FALSE
